comment,mark
不错，边学边用。,5.0
素质提高了,5.0
"没啥感受，。
",4.0
很赞 体验良好,5.0
挺好的，可以,5.0
十分方便，随时可以学习。,4.0
"感觉非常好
",5.0
很好的课程，对自己的影响很大,5.0
55555,5.0
"这个软件还可以吧
",4.0
"好好继续努力做的更好
",5.0
真是棒得很呢,5.0
感觉很好，继续怒了,5.0
"hhhhh
",5.0
非常好一门课,5.0
好好好好好,1.0
非常棒，很适合我们学习,5.0
课程很好，全靠自觉,5.0
"感觉还不错
",5.0
不错，很好，喜欢,4.0
挺好的，真的,5.0
妙啊非常有用,5.0
老师讲得很不错,4.0
可以根据自己的时间上课，灵活度比较高,3.0
很想参加这样类似的志愿者活动,5.0
挺好的视频长度适中,5.0
线上学习很好,5.0
这门课让我们深刻地认识到了国际志愿者的重要性，是一门让人受益匪浅的课程。,5.0
看到了很多优秀的学长学姐，更有动力了,4.0
受益匪浅!,5.0
"好好好好好
",5.0
有视频也有课件，可以很清楚的明白老师在说什么。,5.0
有课件和老师讲堂授课,5.0
老师上课轻松有趣，让人觉得听课是一件很舒服的事情。,5.0
不错，学到的东西挺多的,5.0
很好！收获很大！,5.0
看视频还不错,4.0
"课程非常棒
",3.0
"很好很好很好
",5.0
感觉就像亲自去现场听了讲座一样，让我受益匪浅。,5.0
我觉得老师讲的很好，我希望自己能够成为一名合格的国际志愿者，能够更好的为别人服务,5.0
好好好好好,5.0
很受启发，是门难得的好课程,5.0
"非常棒
很好",5.0
受益匪浅收获颇多,5.0
学到了很多从未接触过的知识，感谢学校提供的机会。,4.0
非常好，有视频讲解，还有单独ppt，ppt知识点集中。,5.0
挺好的  没有缺点,5.0
很棒很棒的,5.0
课程的内容很精致，谢谢老师，辛苦了,4.0
授课还行   就是不是面对面讲授知识  看着有点无聊  容易分神,4.0
非常不错，学到了很多东西,5.0
内容可以更好,4.0
"课程内容丰富
",5.0
总体还可以,5.0
我觉得很好,3.0
棒棒棒棒棒棒,5.0
视频清晰流畅，非常好,4.0
"理论太多，知识点很集中
",4.0
很好，学到很多知识,5.0
"确实很棒，不愧是西南科技大学出品，要是是线下的课的话一定更好
",4.0
学到了很多东西,5.0
课程讲解十分到位详细,5.0
提升了我的精神品质,5.0
非常好 对于我们这种可以利用自己的空闲时间， 来提升自己,5.0
有很多启发，增强了很多法律知识,5.0
也不是那么如意,5.0
好，就是有点费眼,5.0
"非常好，让我学到了很多东西
",5.0
感觉十分好,5.0
"不错，还可以
",4.0
整体都挺好的,5.0
666好好,5.0
感觉特别好,1.0
老师讲的很好，收获很大,5.0
很好，非常实用,5.0
棒！真棒！,5.0
很好，课程很好,5.0
感觉挺好的,5.0
好，很好，非常优秀,5.0
。。。。。,4.0
nice吧,4.0
还可以，不过在教室学习更好，在家学习氛围不是很好,5.0
内容丰富 ，收益匪浅,5.0
挺好的233,5.0
我觉得还不错呀,5.0
6666666,5.0
非常好用，我很喜欢,5.0
可以还行吧,4.0
12345,5.0
好不错很不错,5.0
"超级棒超级好
",5.0
相当的可以j，简洁凝练,5.0
"学到了知识
",4.0
很棒，安排的很合理！,5.0
......,3.0
课程讲解详细，内容丰富。很棒,5.0
"上课可以多点实例，不然太空洞了。
测试里面有答案错了，要注意",3.0
"知识结构清晰
",5.0
超级喜欢 内容详细,5.0
很不错的收获很大,5.0
"nicenicenice
",4.0
哈哈哈哈哈哈,5.0
虽然平常和上课不一样，但是看视频也可以学到很多，而且看不懂得可以反复看，而不是过去了,5.0
可以把！！！,5.0
。。。。。。,4.0
okokokokok,5.0
讲的非常详细，学到了不少知识。,5.0
感受到了祖国文化的博大精深,4.0
可以，但是缺少创新，应让学生爱上网课,3.0
。。。。。。,2.0
"好
极了
古达
",4.0
很好让我学习了很多知识,5.0
收获很大，讲解很好,5.0
"很好内容很丰富
",5.0
讲的挺好的,5.0
。。。。。。。。,5.0
好     好好好好       ,5.0
"老师很认真，学习很理想
",5.0
明明学习了的，为什么我的进度不更新？,5.0
............,5.0
看到了不同的观点,5.0
很方便学习！,4.0
good software and good website,5.0
思想深刻，内容丰富,5.0
"非常好的课程
",5.0
是的撒大苏打实打实,3.0
确定人生目标，树立远大志向,5.0
很不错，学到了很多知识，得到了提升,5.0
线上学习与实际学习有太大差异,3.0
"挺好觉得网课质量很高
",4.0
非常的好用,5.0
太棒了！~,5.0
感觉还行吧,4.0
对我的思想道德修养和法律基础有了很大的帮助,5.0
上课效果很好,5.0
"还不错我觉得
",4.0
"收获很多，学习到了许多知识
",5.0
课程很细腻讲得很到位,4.0
"不错哦感觉
",5.0
算是学到了点东西。,5.0
视频画面清晰，播放不卡顿，老师讲解知识点明确，但缺少课堂活动氛围与学习气氛。,3.0
"还可以，比较方便
",5.0
感觉还不错，我能够适应,4.0
内容新颖，并能从中获得知识,4.0
教师的讲述非常详细,5.0
"挺棒的哦。
",5.0
学习到了很多知识,5.0
"还是多看多学
",5.0
还不错啊啊,5.0
很好，对学习帮助很大,5.0
"受益匪浅
老师的课程很有趣
",5.0
"好好好好好
",5.0
"课程比较灵活，很好
",5.0
效果真挺好,5.0
内容多。。。。,3.0
方式特别，新颖。,5.0
感觉学到了许多东西,5.0
讲解很有趣,5.0
收获很多，懂了更多道理。,4.0
慕课挺不错的,4.0
"无呜呜呜呜
",5.0
"我觉得可以
",5.0
可以这个mumu,5.0
学到了很多为人处世的道理，更明白了许多国家的政策，非常棒哈哈哈,5.0
"这门课让我学到了很多东西
",5.0
对祖国的了解加深了,5.0
还不错，了解了不少东西,3.0
122362,3.0
......,3.0
这个课程太棒棒了啦,5.0
goodgood,5.0
正邦学校废心了,5.0
很满意很满意,5.0
学到了很多知识,5.0
收获了好多,3.0
收获了好多,3.0
"充实，高效，知识吸收率高
",5.0
我觉得挺好的，让我高效学习,5.0
确实很方便大学生 尤其这特殊期间 不过网站还可以做得更好 ui更人性化,4.0
还不错哈哈哈哈,5.0
"听的没有看的印象深刻
",3.0
学到了人生哲理，对人的态度，怎样规划未来,4.0
hhhhhh,5.0
"我变得更加积极了
",5.0
我觉得这种学习模式很棒真的。自己看视频有了自己学习的空间和时间，在自己了解知识点之后，再去参与讨论是一件非常有效率地事情。,5.0
课程质量很好。,4.0
真棒，不骗你！,5.0
"结合现实，举例丰富，启发人心
",4.0
老师讲的很清晰,4.0
很清楚较全面,4.0
接受，既来之则安之,4.0
厉害厉害   厉害 ,5.0
感觉还不错,3.0
"感觉很好,有待提高


",5.0
学习使我快乐,5.0
挺不错的啊,5.0
"有点乏味，没有现场那种感觉
",2.0
"思修是思想的深化

",5.0
课程非常不错,5.0
"可以可以可以可以
",1.0
感觉还不错。,5.0
了解祖国时政,4.0
"还不错，帮助学生学习
",4.0
课程让我明白了什么是正确的人生观，价值观和世界观,5.0
还算可以吧,5.0
"看慕课给我我很多自己安排的学习时间，我觉得学习效率挺高的
",5.0
还行吧，接触到了之前未接触到的方面,2.0
棒棒棒棒棒,5.0
66666,5.0
网课的方式能获取更多方面的不同见解，对理解很有帮助,5.0
希望可以认真学习,3.0
。。。。。,4.0
"很好，更容易理解记忆

",5.0
"感觉很
不错
",5.0
".....
",4.0
课程内容在讲解上十分通俗易懂。,4.0
影响深刻，更多互动,4.0
可以学到很多知识,5.0
"真的很好
我很喜欢
",4.0
很棒棒还可以,5.0
讲的不太理解，听着挺晕的,3.0
可以反复学习,4.0
视频很棒，,4.0
课程充满正能量，给我很多的启发,5.0
还是很棒棒的,5.0
让我对所学内容有了更深的理解和感悟,4.0
"授课方式新颖，学生有更多的时间安排自己的进度。
",5.0
受益匪浅，令人神往,5.0
优秀优秀优秀,5.0
学的非常投入,5.0
" 树立了正确的幸福观、价值观和荣辱观
",3.0
"我觉得讲的还是挺不错的
",4.0
离线观看不记时长,1.0
自我学习，主动思考的感觉很爽！,5.0
很棒，理解认识了许多，明白了许多道理，对自己的人生与自我有了更深层次的思考,5.0
厉害，很棒哦,5.0
"能够学到很多自己需要的知识
",5.0
"很好,非常满意
",5.0
课程内容组织清晰明了，方式很好，可以接受,5.0
很清晰，不错的,5.0
"很好很好非常好
",5.0
"很棒很喜欢
",4.0
"很棒。。。
",4.0
"账号问题。。。。。恶俗
",1.0
课程的视频做得用心,5.0
很棒 很棒 很棒,5.0
学了这么久让我受益匪浅，我了解到了人生的价值，人要树立正确的价值观。,5.0
提高了自身思想道德修养,5.0
自己安排时间的学习方便了很多,4.0
可以更好地安排时间，时间上不会太紧绷,5.0
挺有意义的一堂课~,5.0
"很不错，很好
",5.0
棒，内容丰富，,4.0
非常好教授,5.0
太棒啦mooc!,5.0
真的很好啊,5.0
"很棒
哈哈哈
",5.0
好像挺好的,5.0
好好好好好好,5.0
老师讲的很清晰,5.0
相当不错的教学,5.0
讲的可以再细一下,4.0
老师备课严谨充分，授课条理清晰，引人入胜。,5.0
在思想道德修养上面懂得了更多。,5.0
"认识到了思政课的强大。
",5.0
"很方便便，可以随时随地学到更多的知识
",5.0
基本都能听懂，基本没有问题。,3.0
很不错  学到了很多政治思想,3.0
    哇！超出预期了,4.0
收获很大的,5.0
"嗯,其实可以做得更好
",3.0
"学习起来不方便，讲授不是很清楚
",1.0
MOOC是很好的学习软件,4.0
作为新时代大学生，本门课程让我学习到了更多的新思想！,5.0
"很好
////",5.0
虽然只学了短短几节课，但我还是收益匪浅。从这几节课我深刻的了解到了人的本质，人生观这些概念，同时也知道了如何树立正确的人生观。我相信，通过之后的学习，我会变得更加优秀。,5.0
好好好好好,5.0
真的挺不错,5.0
很棒很有趣,5.0
感觉非常好,5.0
棒，很好的软件，可以开倍速,5.0
棒，实属上乘,4.0
非常不错。,5.0
？？？？？？？,5.0
很不错的啦,5.0
感觉还是老师讲的好,4.0
.....,5.0
资源多，很方便,5.0
"......
",5.0
"..
...",5.0
老师上课很认真,5.0
"好，很好，非常好

",5.0
"人生观得以清楚地认识了
",4.0
学习感受良好，希望能获得更好的 学习体验,5.0
"可以看重播巩固知识
",3.0
让我对人的本质有了更深的认可,5.0
内容清晰完整，很好。,4.0
"没有什么感想
",5.0
内容很好，很有收获,4.0
很有必要，也很有效,5.0
课程很棒，老师讲解很细致，收获颇多,4.0
非常不错哦,5.0
"思想上有一定的收获，更认清了自己
",5.0
66666,5.0
有规律地学会了各科知识,5.0
老师授课特别认真仔细。,5.0
好，特别好,5.0
"可以的，方便学习
",4.0
"授课方式灵活

",4.0
哈哈哈哈哈哈哈哈哈很好,4.0
感觉非常方便,5.0
哇！超出预期了,5.0
好好好好好,5.0
**太有趣了,5.0
看每一节视频跟着老师的思路走，不同的老师传授的知识让人醍醐灌顶，同时教学内容的PPT也上共享。,5.0
我觉得很不错，可以非常有效的学习,5.0
感觉真的对生活有了一些不同的看法,5.0
对我们青年的世界观有着启蒙的作用,5.0
课程基本可以，学习兴趣浓厚。,5.0
我觉得特别不错,5.0
讲得很好，有粗有细,5.0
可以棒棒的,5.0
老师讲得很好 ,5.0
学习了对人生价值的认识和感悟,5.0
666666,4.0
"课程效果很好
",5.0
通俗易懂，生动,4.0
好好好好好,5.0
获得了许多知识,5.0
理清了当代青年的使命，目标，受益匪浅,5.0
内心的充实,5.0
"超好的一种方式，不懂的还可以看课件或者回看
",2.0
。。。。。无,3.0
老师讲的绘声绘色,5.0
